Date of Production,Wellbore name,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,Calculated_GOR
2008-04-24,15/9-F-12 H,24.0,260.127,105.769,168.549,10.907,30.81425,91.578,73.696,59.938,2730.0,474459.0,94.0,production,OP,173.7945054945055
2008-04-25,15/9-F-12 H,24.0,260.523,105.781,168.745,10.937,31.49891,91.778,74.271,60.089,2728.0,480457.0,4.0,production,OP,176.12060117302053
2008-04-26,15/9-F-12 H,24.0,261.141,105.794,168.901,10.915,31.41246,92.24,73.417,60.553,2747.0,481823.0,4.0,production,OP,175.39970877320712
2008-04-27,15/9-F-12 H,15.96,260.417,105.816,169.706,11.6,31.48973,90.712,75.758,58.911,1986.0,350826.0,3.0,production,OP,176.64954682779455
2008-04-29,15/9-F-12 H,5.25,263.69,105.502,174.685,1.852,25.8431,89.005,51.514,60.106,547.0,90824.0,5.0,production,OP,166.0402193784278
2008-04-30,15/9-F-12 H,24.0,261.282,105.78,170.419,7.151,32.54397,90.862,68.966,58.917,3012.0,459765.0,14.0,production,OP,152.64442231075697
2008-05-01,15/9-F-12 H,24.0,260.789,105.839,170.119,10.634,33.43435,90.67,74.21,58.502,3168.0,471210.0,3.0,production,OP,148.7405303030303
2008-05-02,15/9-F-12 H,24.0,261.179,105.853,170.408,11.451,33.39043,90.772,75.907,58.589,3164.0,486368.0,4.0,production,OP,153.71934260429836
2008-05-03,15/9-F-12 H,24.0,261.609,105.863,170.549,11.855,33.37373,91.06,76.329,58.884,3173.0,474305.0,4.0,production,OP,149.48156318941065
2008-05-04,15/9-F-12 H,24.0,262.088,105.873,170.717,12.023,33.37489,91.371,75.438,59.198,3189.0,493120.0,4.0,production,OP,154.63154593916587
2008-05-05,15/9-F-12 H,24.0,262.653,105.882,170.937,12.269,33.30928,91.716,76.316,59.754,3187.0,491323.0,4.0,production,OP,154.16473172262315
2008-05-06,15/9-F-12 H,24.0,263.043,105.887,171.237,12.532,33.22143,91.807,77.025,60.095,3177.0,489872.0,4.0,production,OP,154.19326408561537
2008-05-07,15/9-F-12 H,24.0,263.488,105.893,171.385,12.594,33.11139,92.103,77.246,60.383,3171.0,489343.0,4.0,production,OP,154.31819615263325
2008-05-08,15/9-F-12 H,24.0,263.919,105.902,171.522,12.716,33.05832,92.397,77.339,60.489,3171.0,488607.0,5.0,production,OP,154.08609271523179
2008-05-10,15/9-F-12 H,24.0,264.227,105.918,172.649,13.349,34.09644,91.579,77.482,59.2,3416.0,524276.0,6.0,production,OP,153.47658079625293
2008-05-11,15/9-F-12 H,24.0,264.088,105.919,174.476,14.155,35.62917,89.612,78.753,57.06,3702.0,567340.0,7.0,production,OP,153.25229605618586
2008-05-12,15/9-F-12 H,24.0,264.088,105.919,176.444,14.629,36.16034,87.644,79.103,54.964,4002.0,612762.0,8.0,production,OP,153.11394302848575
2008-05-13,15/9-F-12 H,24.0,264.088,105.919,178.22,15.169,37.29413,85.868,79.544,53.009,4253.0,648381.0,8.0,production,OP,152.45262167881495
2008-05-14,15/9-F-12 H,24.0,264.088,105.919,178.342,15.355,38.21142,85.746,79.715,52.887,4280.0,651573.0,8.0,production,OP,152.23668224299067
2008-05-15,15/9-F-12 H,24.0,264.088,105.919,179.661,15.704,39.27145,84.427,80.168,51.215,4440.0,671085.0,9.0,production,OP,151.14527027027026
2008-05-16,15/9-F-12 H,24.0,264.088,105.919,180.64,15.924,40.14758,83.448,80.266,49.36,4583.0,696343.0,9.0,production,OP,151.94043203142047
2008-05-17,15/9-F-12 H,24.0,264.088,105.919,181.259,15.919,40.7275,82.829,80.159,48.653,4677.0,709992.0,9.0,production,OP,151.8050032071841
2008-05-18,15/9-F-12 H,24.0,264.088,105.919,181.248,15.688,40.74857,82.84,80.045,49.25,4689.0,711700.0,9.0,production,OP,151.78076348901683
2008-05-19,15/9-F-12 H,24.0,264.088,105.919,181.16,15.807,40.7554,82.928,80.199,49.683,4688.0,714081.0,9.0,production,OP,152.32103242320818
2008-05-20,15/9-F-12 H,24.0,297.646,72.715,216.382,16.087,42.15901,81.264,80.581,47.851,4886.0,741920.0,9.0,production,OP,151.84609087187883
2008-05-21,15/9-F-12 H,24.0,257.2,39.554,177.029,16.365,43.10056,80.171,80.78,46.695,5013.0,759589.0,10.0,production,OP,151.52383802114502
2008-05-22,15/9-F-12 H,24.0,258.146,106.082,177.926,16.432,43.12246,80.22,80.85,46.744,5018.0,760577.0,8.0,production,OP,151.5697489039458
2008-05-23,15/9-F-12 H,24.0,258.333,106.145,178.13,16.469,43.09233,80.202,81.048,46.719,5019.0,760297.0,20.0,production,OP,151.48376170551902
2008-05-24,15/9-F-12 H,24.0,258.339,106.15,178.167,16.468,43.19541,80.173,81.037,46.689,5034.0,762333.0,8020.0,production,OP,151.4368295589988
2008-05-25,15/9-F-12 H,24.0,258.31,106.156,178.293,16.541,43.33968,80.017,81.195,46.525,5046.0,764674.0,8020.0,production,OP,151.54062623860483
2008-05-26,15/9-F-12 H,24.0,258.316,106.161,178.355,16.287,43.38664,79.961,80.947,46.463,5053.0,766791.0,20.0,production,OP,151.7496536710865
2008-05-27,15/9-F-12 H,24.0,257.975,106.229,178.005,16.174,43.46183,79.97,80.865,46.466,5066.0,767889.0,30.0,production,OP,151.5769838136597
2008-05-28,15/9-F-12 H,24.0,258.424,106.172,178.263,16.017,43.48607,80.16,79.502,46.664,5072.0,767413.0,10.0,production,OP,151.30382492113566
2008-05-29,15/9-F-12 H,24.0,258.457,106.176,178.257,15.987,43.56119,80.2,78.988,46.702,5086.0,770162.0,10.0,production,OP,151.42784113252065
2008-05-30,15/9-F-12 H,20.19,260.646,106.158,177.323,15.655,40.12258,83.323,79.737,50.01,3869.0,589150.0,7.0,production,OP,152.27448953217885
2008-06-02,15/9-F-12 H,13.42,259.795,106.149,178.497,9.87,42.49382,81.298,77.772,47.883,4020.0,603534.0,8.0,production,OP,150.13283582089554
2008-06-04,15/9-F-12 H,24.0,258.464,106.168,257.434,13.167,43.42171,1.03,77.899,32.43,5067.0,764496.0,10.0,production,OP,150.87744227353463
2008-06-05,15/9-F-12 H,24.0,258.422,106.175,191.395,13.687,43.41881,67.027,79.603,33.538,5040.0,768019.0,10.0,production,OP,152.38472222222222
2008-06-06,15/9-F-12 H,24.0,258.517,106.182,178.214,13.863,43.39667,80.303,79.779,46.818,5058.0,763389.0,10.0,production,OP,150.9270462633452
2008-06-07,15/9-F-12 H,24.0,258.634,106.186,178.426,14.044,43.33411,80.208,81.265,46.699,5058.0,761309.0,185.0,production,OP,150.51581652827204
2008-06-08,15/9-F-12 H,24.0,258.65,106.192,178.497,14.028,43.39009,80.153,80.787,46.638,5070.0,761089.0,10.0,production,OP,150.11617357001973
2008-06-09,15/9-F-12 H,24.0,258.707,106.197,178.449,13.965,43.40013,80.258,80.18,46.742,5081.0,762130.0,15.0,production,OP,149.996063766975
2008-06-10,15/9-F-12 H,24.0,258.758,106.201,178.567,13.904,43.40572,80.192,80.645,46.666,5082.0,761130.0,10.0,production,OP,149.76977567886658
2008-06-11,15/9-F-12 H,24.0,258.318,106.195,178.37,13.797,43.44772,79.948,80.433,46.423,5087.0,760260.0,10.0,production,OP,149.45154314920384
2008-06-12,15/9-F-12 H,24.0,257.21,106.179,177.81,13.536,43.46068,79.4,80.327,45.892,5060.0,757005.0,10.0,production,OP,149.60573122529644
2008-06-13,15/9-F-12 H,24.0,256.563,106.176,177.528,13.376,43.45261,79.035,80.429,45.526,5032.0,754388.0,10.0,production,OP,149.9181240063593
2008-06-14,15/9-F-12 H,22.67,259.003,106.158,177.314,11.666,38.5365,81.689,77.353,49.276,4332.0,651120.0,8.0,production,OP,150.30470914127423
2008-06-15,15/9-F-12 H,24.0,256.637,106.191,177.887,13.478,43.71837,78.75,80.817,45.261,5088.0,763090.0,10.0,production,OP,149.97838050314465
2008-06-16,15/9-F-12 H,24.0,256.865,106.2,178.031,13.615,43.74744,78.834,80.861,45.331,5102.0,764343.0,10.0,production,OP,149.812426499412
2008-06-17,15/9-F-12 H,24.0,257.122,106.208,177.957,13.572,43.83344,79.166,79.866,45.624,5103.0,756366.0,10.0,production,OP,148.2198706643151
2008-06-18,15/9-F-12 H,24.0,257.439,106.215,178.079,13.56,43.81087,79.36,79.732,45.863,5135.0,765784.0,7.0,production,OP,149.130282375852
2008-06-19,15/9-F-12 H,24.0,257.748,106.223,178.273,13.605,42.87523,79.475,79.68,45.958,5141.0,766176.0,9.0,production,OP,149.03248395253843
2008-06-20,15/9-F-12 H,23.5,259.65,106.208,177.667,12.932,40.89223,81.984,78.968,49.029,4722.0,702550.0,10.0,production,OP,148.78229563744176
2008-06-21,15/9-F-12 H,24.0,258.762,106.219,178.304,13.704,42.8308,80.459,80.738,47.017,5038.0,750094.0,15.0,production,OP,148.88725684795554
2008-06-22,15/9-F-12 H,24.0,258.429,106.234,178.614,13.677,42.81797,79.815,79.341,46.301,5147.0,769091.0,11.0,production,OP,149.42510200116573
2008-06-23,15/9-F-12 H,24.0,258.849,106.24,178.795,13.802,43.44097,80.054,80.478,46.553,5115.0,765622.0,10.0,production,OP,149.68172043010753
2008-06-24,15/9-F-12 H,24.0,259.124,106.246,179.018,13.986,42.54713,80.106,80.874,46.61,5124.0,766123.0,12.0,production,OP,149.51658860265417
2008-06-25,15/9-F-12 H,24.0,259.314,106.252,178.925,14.022,43.48804,80.39,80.024,46.897,5135.0,767515.0,12.0,production,OP,149.46738072054526
2008-06-26,15/9-F-12 H,15.83,259.96,106.248,178.766,13.534,42.24035,81.195,79.571,47.743,4233.0,639125.0,10.0,production,OP,150.98629813371133
2008-06-27,15/9-F-12 H,24.0,259.662,106.253,179.24,13.923,43.45684,80.422,80.98,46.832,5126.0,762147.0,12.0,production,OP,148.68259851736246
2008-06-28,15/9-F-12 H,24.0,259.611,106.258,179.116,14.164,43.49251,80.495,81.106,46.83,5076.0,711222.0,12.0,production,OP,140.1146572104019
2008-06-29,15/9-F-12 H,24.0,259.687,96.227,179.477,13.964,43.49195,80.21,80.387,47.174,5121.0,768246.0,12.0,production,OP,150.01874633860575
2008-06-30,15/9-F-12 H,24.0,245.4,80.041,159.676,13.224,39.40927,85.724,79.622,52.963,4372.0,659343.0,10.0,production,OP,150.81038426349497
2008-07-01,15/9-F-12 H,22.67,264.333,106.188,177.107,11.737,36.96231,87.226,77.109,54.522,3981.0,599296.0,9.0,production,OP,150.53906053755338
2008-07-02,15/9-F-12 H,24.0,260.34,106.262,179.208,13.296,43.20357,81.132,79.224,48.12,5115.0,766478.0,1.0,production,OP,149.84907135874877
2008-07-03,15/9-F-12 H,24.0,260.494,106.269,179.097,14.015,42.98895,81.397,80.075,48.398,5084.0,762466.0,15.0,production,OP,149.97364280094413
2008-07-04,15/9-F-12 H,24.0,260.666,106.274,179.351,14.217,42.97349,81.315,81.247,48.295,5081.0,761637.0,5.0,production,OP,149.89903562290888
2008-07-05,15/9-F-12 H,24.0,260.792,106.279,179.515,14.284,42.97301,81.278,81.428,48.248,5086.0,761985.0,12.0,production,OP,149.82009437672042
2008-07-06,15/9-F-12 H,24.0,260.885,106.284,179.532,14.294,42.98479,81.353,81.382,48.319,5088.0,762729.0,16.0,production,OP,149.90742924528303
2008-07-07,15/9-F-12 H,24.0,260.939,106.285,179.438,14.276,43.00275,81.501,81.049,48.468,5095.0,764020.0,13.0,production,OP,149.954857703631
2008-07-08,15/9-F-12 H,24.0,261.152,106.293,179.481,14.24,42.97861,81.671,80.105,48.648,5096.0,764105.0,36.0,production,OP,149.9421114599686
2008-07-09,15/9-F-12 H,24.0,261.374,106.297,179.803,14.453,42.94835,81.571,81.684,48.531,5094.0,762917.0,12.0,production,OP,149.76776599921476
2008-07-10,15/9-F-12 H,21.35,261.49,106.298,179.806,14.519,42.96093,81.684,81.541,48.647,4622.0,691134.0,11.0,production,OP,149.53137170056252
2008-07-11,15/9-F-12 H,13.17,263.098,106.263,178.817,11.929,40.25518,84.282,78.206,51.081,2856.0,426766.0,7.0,production,OP,149.4278711484594
2008-07-12,15/9-F-12 H,6.31,274.831,106.016,174.676,2.791,32.11065,100.155,61.97,68.707,687.0,151768.0,2.0,production,OP,220.9141193595342
2008-07-13,15/9-F-12 H,24.0,264.305,106.198,177.039,10.422,47.85813,87.266,79.085,54.693,4169.0,606054.0,10.0,production,OP,145.37155193091868
2008-07-14,15/9-F-12 H,23.25,264.456,106.164,175.742,11.077,44.35988,88.715,77.03,56.384,3819.0,573435.0,9.0,production,OP,150.15318146111548
2008-07-15,15/9-F-12 H,24.0,260.22,106.189,176.255,12.679,48.69365,83.965,79.15,51.32,4305.0,635430.0,10.0,production,OP,147.60278745644598
2008-07-16,15/9-F-12 H,24.0,263.304,106.116,173.532,11.593,44.46811,89.772,78.346,57.626,3527.0,521164.0,11.0,production,OP,147.76410547207257
2008-07-17,15/9-F-12 H,24.0,264.58,106.091,172.957,11.111,42.87977,91.623,78.421,59.569,3342.0,482332.0,8.0,production,OP,144.3243566726511
2008-07-18,15/9-F-12 H,24.0,265.288,106.078,172.614,10.838,42.0441,92.674,77.956,60.734,3216.0,474686.0,13.0,production,OP,147.601368159204
2008-07-19,15/9-F-12 H,24.0,265.651,106.071,172.479,10.576,41.69155,93.172,77.325,61.224,3176.0,481831.0,7.0,production,OP,151.71001259445845
2008-07-20,15/9-F-12 H,24.0,265.733,106.07,172.558,10.462,41.65428,93.175,77.235,61.259,3186.0,466621.0,7.0,production,OP,146.45982423101069
2008-07-21,15/9-F-12 H,24.0,265.757,106.07,172.53,10.437,41.6589,93.227,77.007,61.325,3183.0,466633.0,7.0,production,OP,146.60163367891926
2008-07-22,15/9-F-12 H,24.0,265.848,106.069,172.603,10.574,41.65539,93.245,77.575,61.335,3167.0,465212.0,8.0,production,OP,146.89359014840542
2008-07-23,15/9-F-12 H,24.0,265.846,106.07,172.523,10.534,41.66181,93.323,77.651,61.426,3149.0,463103.0,7.0,production,OP,147.0635122261035
2008-07-24,15/9-F-12 H,24.0,265.851,106.069,172.551,10.512,41.66942,93.299,77.555,61.019,3149.0,471104.0,7.0,production,OP,149.60431883137505
2008-07-25,15/9-F-12 H,24.0,265.911,106.07,172.445,10.445,41.69731,93.466,76.641,60.962,3163.0,460619.0,7.0,production,OP,145.62725260828327
2008-07-26,15/9-F-12 H,24.0,266.022,106.071,172.448,10.483,41.6702,93.575,76.676,61.046,3145.0,461623.0,7.0,production,OP,146.77996820349762
2008-07-27,15/9-F-12 H,24.0,266.075,106.057,172.474,10.526,41.64633,93.6,76.926,61.052,3177.0,465308.0,7.0,production,OP,146.46144161158327
2008-07-28,15/9-F-12 H,24.0,266.154,106.072,172.6,10.617,41.63665,93.554,77.857,60.996,3143.0,460976.0,7.0,production,OP,146.66751511294942
2008-07-29,15/9-F-12 H,24.0,265.133,106.087,173.066,10.799,42.95633,92.066,76.712,59.623,3346.0,490197.0,11.0,production,OP,146.5023909145248
2008-07-30,15/9-F-12 H,24.0,270.571,106.006,172.046,8.509,33.33069,98.526,71.509,67.01,2434.0,355647.0,6.0,production,OP,146.1162695152013
2008-07-31,15/9-F-12 H,24.0,271.248,105.938,173.499,6.121,31.97885,97.748,64.397,66.2,2317.0,339166.0,4.0,production,OP,146.3815278377212
2008-08-01,15/9-F-12 H,24.0,267.574,106.064,172.233,9.809,40.14273,95.34,75.224,63.475,2976.0,436752.0,5.0,production,OP,146.75806451612902
2008-08-02,15/9-F-12 H,24.0,267.471,106.068,176.968,9.567,38.32368,90.503,72.348,60.195,3032.0,445349.0,4.0,production,OP,146.8829155672823
2008-08-03,15/9-F-12 H,24.0,267.482,106.068,172.334,10.136,40.23154,95.148,76.625,63.244,2993.0,438550.0,5.0,production,OP,146.52522552622787
2008-08-04,15/9-F-12 H,24.0,267.326,105.991,172.357,10.149,40.14094,94.968,77.266,63.084,3093.0,452055.0,5.0,production,OP,146.15421920465567
2008-08-05,15/9-F-12 H,24.0,267.402,106.066,172.433,10.171,40.22204,94.969,77.168,63.066,2999.0,437721.0,5.0,production,OP,145.9556518839613
2008-08-06,15/9-F-12 H,7.53,267.928,106.062,172.611,10.036,36.88709,95.316,76.142,63.382,920.0,135275.0,1.0,production,OP,147.03804347826087
2008-08-08,15/9-F-12 H,6.98,274.203,105.886,172.604,2.634,28.20086,101.599,62.004,69.071,808.0,110780.0,1.0,production,OP,137.1039603960396
2008-08-09,15/9-F-12 H,24.0,261.384,106.11,175.872,8.87,47.51018,85.512,77.368,52.429,4060.0,559249.0,6.0,production,OP,137.7460591133005
2008-08-10,15/9-F-12 H,24.0,259.031,106.158,175.555,11.856,49.18402,83.477,79.31,50.397,4349.0,603103.0,7.0,production,OP,138.67624741319844
2008-08-11,15/9-F-12 H,24.0,258.116,106.165,175.493,12.251,49.69052,82.623,78.565,49.488,4412.0,611781.0,7.0,production,OP,138.66296464188576
2008-08-12,15/9-F-12 H,24.0,256.949,106.174,175.48,12.585,49.43067,81.469,80.061,48.281,4418.0,616241.0,7.0,production,OP,139.4841557265731
2008-08-13,15/9-F-12 H,24.0,256.478,106.172,175.228,12.377,50.24218,81.25,80.079,48.085,4449.0,620813.0,9.0,production,OP,139.53989660597887
2008-08-14,15/9-F-12 H,24.0,256.923,106.159,174.97,11.902,49.35612,81.954,80.044,48.856,4354.0,651319.0,27.0,production,OP,149.5909508497933
2008-08-15,15/9-F-12 H,24.0,254.87,106.183,175.028,12.367,51.23093,79.843,80.526,46.521,4499.0,673536.0,48.0,production,OP,149.70793509668815
2008-08-16,15/9-F-12 H,24.0,250.173,106.245,177.045,12.736,57.23161,73.128,80.937,39.57,5479.0,799525.0,48.0,production,OP,145.92535134148568
2008-08-17,15/9-F-12 H,24.0,249.005,106.255,176.359,12.537,57.28408,72.646,80.305,39.114,5444.0,795277.0,54.0,production,OP,146.0832108743571
2008-08-18,15/9-F-12 H,24.0,247.947,106.252,175.502,12.325,56.92553,72.445,79.888,38.955,5374.0,810900.0,18.0,production,OP,150.89318943059175
2008-08-19,15/9-F-12 H,24.0,247.15,106.252,175.016,12.165,56.70427,72.134,80.284,38.671,5315.0,801346.0,10.0,production,OP,150.77064910630293
2008-08-20,15/9-F-12 H,24.0,246.261,106.253,174.788,12.12,56.72041,71.474,81.279,38.021,4981.0,728549.0,9.0,production,OP,146.2656093153985
2008-08-21,15/9-F-12 H,24.0,248.76,106.212,173.022,11.514,52.22903,75.738,80.184,42.445,4450.0,647513.0,8.0,production,OP,145.5085393258427
2008-08-22,15/9-F-12 H,24.0,262.708,105.985,168.541,7.379,34.9762,94.166,73.216,61.583,2050.0,290174.0,4.0,production,OP,141.54829268292684
2008-08-23,15/9-F-12 H,24.0,264.053,105.972,168.997,7.146,34.90242,95.056,72.898,62.693,2059.0,291280.0,4.0,production,OP,141.4667314230209
2008-08-24,15/9-F-12 H,24.0,265.068,105.974,169.183,7.516,34.9779,95.885,70.991,63.379,2080.0,294694.0,4.0,production,OP,141.6798076923077
2008-08-25,15/9-F-12 H,24.0,266.074,105.982,169.561,12.467,34.97059,96.513,70.819,63.996,2090.0,293955.0,4.0,production,OP,140.64832535885168
2008-08-26,15/9-F-12 H,24.0,267.071,105.997,170.104,12.684,34.93069,96.966,72.574,64.214,2093.0,293974.0,4.0,production,OP,140.4558050645007
2008-08-27,15/9-F-12 H,24.0,267.487,105.993,170.234,12.623,34.77368,97.253,72.262,64.862,2084.0,295565.0,40.0,production,OP,141.82581573896354
2008-08-28,15/9-F-12 H,23.83,267.099,105.977,170.308,12.494,34.61917,96.79,72.648,64.948,2087.0,305319.0,4.0,production,OP,146.29563967417346
2008-08-29,15/9-F-12 H,24.0,266.385,105.983,170.193,13.272,35.87947,96.191,73.871,64.215,2190.0,318561.0,4.0,production,OP,145.46164383561643
2008-08-30,15/9-F-12 H,24.0,266.995,105.972,169.961,12.659,34.84776,97.034,72.28,65.072,2059.0,297316.0,2.0,production,OP,144.39825157843615
2008-08-31,15/9-F-12 H,10.5,268.166,105.959,170.564,11.131,30.02816,97.603,69.859,65.825,625.0,86537.0,1.0,production,OP,138.4592
2008-09-01,15/9-F-12 H,24.0,267.856,105.958,170.312,11.18,34.25806,97.544,69.874,65.589,2029.0,284059.0,2.0,production,OP,139.99950714637754
2008-09-07,15/9-F-12 H,24.0,268.697,105.961,171.259,8.603,35.50777,97.438,69.261,65.365,2173.0,304483.0,1.0,production,OP,140.12103083294983
2008-09-10,15/9-F-12 H,23.6,273.546,105.557,176.262,2.785,22.26945,97.284,40.061,67.13,1182.0,173053.0,2.0,production,OP,146.40693739424705
2008-09-11,15/9-F-12 H,24.0,260.001,106.061,172.705,12.499,44.18525,87.296,73.901,55.037,4067.0,592089.0,7.0,production,OP,145.5837226456848
2008-09-12,15/9-F-12 H,24.0,259.202,106.062,171.628,14.772,42.83797,87.575,73.408,55.429,3736.0,550256.0,6.0,production,OP,147.2847965738758
2008-09-13,15/9-F-12 H,24.0,256.708,106.066,171.459,15.356,45.71124,85.249,75.053,52.932,4058.0,593840.0,5.0,production,OP,146.33809758501724
2008-09-14,15/9-F-12 H,24.0,255.087,106.067,170.87,15.873,45.8337,84.217,76.836,51.923,4036.0,589478.0,6.0,production,OP,146.0550049554014
2008-09-15,15/9-F-12 H,24.0,253.333,106.068,170.478,15.934,46.24048,82.854,77.654,50.512,4047.0,590019.0,6.0,production,OP,145.79169755374352
2008-09-16,15/9-F-12 H,24.0,251.532,106.062,169.735,15.835,46.28296,81.797,77.833,49.494,4005.0,582279.0,6.0,production,OP,145.38801498127341
2008-09-17,15/9-F-12 H,24.0,249.432,106.053,168.786,15.61,46.22387,80.647,77.782,48.384,3937.0,570002.0,6.0,production,OP,144.78079756159514
2008-09-18,15/9-F-12 H,24.0,253.179,105.947,168.115,12.015,36.73361,85.064,67.704,53.031,2503.0,362080.0,11.0,production,OP,144.65840990811026
2008-09-19,15/9-F-12 H,24.0,251.716,105.961,167.475,11.704,37.12605,84.241,70.3,52.099,2551.0,369110.0,3.0,production,OP,144.6922775382203
2008-09-20,15/9-F-12 H,24.0,245.816,106.015,166.583,14.003,44.88508,79.232,76.726,47.041,3606.0,515386.0,4.0,production,OP,142.92457016084305
2008-09-21,15/9-F-12 H,22.17,245.887,105.994,166.338,12.633,41.21113,79.549,72.974,46.452,2859.0,407045.0,4.0,production,OP,142.37320741518013
2008-09-22,15/9-F-12 H,18.29,242.49,106.039,166.233,14.488,45.30538,76.257,77.701,44.1,2847.0,405958.0,12.0,production,OP,142.59149982437654
2008-09-23,15/9-F-12 H,24.0,241.212,106.048,165.771,14.167,46.17862,75.441,77.734,43.172,3653.0,520319.0,14.0,production,OP,142.43607993430058
2008-09-24,15/9-F-12 H,24.0,239.903,106.049,165.249,14.585,46.37669,74.654,77.639,42.381,3629.0,514832.0,5.0,production,OP,141.86607880958942
2008-09-25,15/9-F-12 H,24.0,240.836,106.013,164.537,13.868,44.14644,76.299,76.404,44.116,3390.0,509448.0,14.0,production,OP,150.27964601769912
2008-09-26,15/9-F-12 H,24.0,237.613,106.048,164.527,14.33,46.80728,73.086,76.391,40.826,3576.0,507354.0,19.0,production,OP,141.8775167785235
2008-09-27,15/9-F-12 H,24.0,239.53,106.03,164.524,13.187,43.36785,75.006,72.715,42.793,3175.0,456679.0,29.0,production,OP,143.83590551181103
2008-09-28,15/9-F-12 H,24.0,238.215,106.032,164.213,13.597,45.0341,74.001,76.376,41.871,3371.0,481430.0,12.0,production,OP,142.81518837140314
2008-09-29,15/9-F-12 H,24.0,236.522,106.046,164.051,13.928,46.55129,72.472,76.908,40.216,3512.0,497305.0,7.0,production,OP,141.60165148063783
2008-09-30,15/9-F-12 H,24.0,236.111,106.053,164.052,14.034,46.62032,72.059,77.319,39.901,3627.0,518528.0,5.0,production,OP,142.9633305762338
2008-10-01,15/9-F-12 H,24.0,235.135,106.064,164.013,14.164,47.28816,71.122,77.639,38.805,3607.0,511856.0,5.0,production,OP,141.90629331854726
2008-10-02,15/9-F-12 H,24.0,234.697,106.063,163.754,14.022,47.31026,70.943,77.301,38.626,3320.0,470881.0,11.0,production,OP,141.8316265060241
2008-10-03,15/9-F-12 H,24.0,234.165,106.062,163.415,13.827,47.34629,70.75,76.341,38.446,3594.0,509509.0,11.0,production,OP,141.7665553700612
2008-10-04,15/9-F-12 H,24.0,241.525,105.955,164.494,11.016,36.54631,77.03,64.93,45.137,2464.0,360306.0,9.0,production,OP,146.22808441558442
